teamA_win,teamA_top_winrate_past_50_games,teamA_top_winrate_past_10_games,teamA_top_winrate_on_champ_past_50_games,teamA_top_winrate_on_champ_past_10_games,teamA_top_gold_per_min_on_champ_past_10_games,teamA_top_kill_participation_on_champ_past_10_games,teamA_top_kda_on_champ_past_10_games,teamA_top_num_games_played_on_champ_past_50_games,teamA_jg_winrate_past_50_games,teamA_jg_winrate_past_10_games,teamA_jg_winrate_on_champ_past_50_games,teamA_jg_winrate_on_champ_past_10_games,teamA_jg_gold_per_min_on_champ_past_10_games,teamA_jg_kill_participation_on_champ_past_10_games,teamA_jg_kda_on_champ_past_10_games,teamA_jg_num_games_played_on_champ_past_50_games,teamA_mid_winrate_past_50_games,teamA_mid_winrate_past_10_games,teamA_mid_winrate_on_champ_past_50_games,teamA_mid_winrate_on_champ_past_10_games,teamA_mid_gold_per_min_on_champ_past_10_games,teamA_mid_kill_participation_on_champ_past_10_games,teamA_mid_kda_on_champ_past_10_games,teamA_mid_num_games_played_on_champ_past_50_games,teamA_adc_winrate_past_50_games,teamA_adc_winrate_past_10_games,teamA_adc_winrate_on_champ_past_50_games,teamA_adc_winrate_on_champ_past_10_games,teamA_adc_gold_per_min_on_champ_past_10_games,teamA_adc_kill_participation_on_champ_past_10_games,teamA_adc_kda_on_champ_past_10_games,teamA_adc_num_games_played_on_champ_past_50_games,teamA_supp_winrate_past_50_games,teamA_supp_winrate_past_10_games,teamA_supp_winrate_on_champ_past_50_games,teamA_supp_winrate_on_champ_past_10_games,teamA_supp_gold_per_min_on_champ_past_10_games,teamA_supp_kill_participation_on_champ_past_10_games,teamA_supp_kda_on_champ_past_10_games,teamA_supp_num_games_played_on_champ_past_50_games,teamA_winrate_past_50_games,teamA_winrate_past_10_games,teamA_average_kill_participation_past_10_games,teamA_average_gold_per_min_past_10_games,teamB_top_winrate_past_50_games,teamB_top_winrate_past_10_games,teamB_top_winrate_on_champ_past_50_games,teamB_top_winrate_on_champ_past_10_games,teamB_top_gold_per_min_on_champ_past_10_games,teamB_top_kill_participation_on_champ_past_10_games,teamB_top_kda_on_champ_past_10_games,teamB_top_num_games_played_on_champ_past_50_games,teamB_jg_winrate_past_50_games,teamB_jg_winrate_past_10_games,teamB_jg_winrate_on_champ_past_50_games,teamB_jg_winrate_on_champ_past_10_games,teamB_jg_gold_per_min_on_champ_past_10_games,teamB_jg_kill_participation_on_champ_past_10_games,teamB_jg_kda_on_champ_past_10_games,teamB_jg_num_games_played_on_champ_past_50_games,teamB_mid_winrate_past_50_games,teamB_mid_winrate_past_10_games,teamB_mid_winrate_on_champ_past_50_games,teamB_mid_winrate_on_champ_past_10_games,teamB_mid_gold_per_min_on_champ_past_10_games,teamB_mid_kill_participation_on_champ_past_10_games,teamB_mid_kda_on_champ_past_10_games,teamB_mid_num_games_played_on_champ_past_50_games,teamB_adc_winrate_past_50_games,teamB_adc_winrate_past_10_games,teamB_adc_winrate_on_champ_past_50_games,teamB_adc_winrate_on_champ_past_10_games,teamB_adc_gold_per_min_on_champ_past_10_games,teamB_adc_kill_participation_on_champ_past_10_games,teamB_adc_kda_on_champ_past_10_games,teamB_adc_num_games_played_on_champ_past_50_games,teamB_supp_winrate_past_50_games,teamB_supp_winrate_past_10_games,teamB_supp_winrate_on_champ_past_50_games,teamB_supp_winrate_on_champ_past_10_games,teamB_supp_gold_per_min_on_champ_past_10_games,teamB_supp_kill_participation_on_champ_past_10_games,teamB_supp_kda_on_champ_past_10_games,teamB_supp_num_games_played_on_champ_past_50_games,teamB_winrate_past_50_games,teamB_winrate_past_10_games,teamB_average_kill_participation_past_10_games,teamB_average_gold_per_min_past_10_games,teamA_top_winrate_pro_past_10_games,teamA_jg_winrate_pro_past_10_games,teamA_mid_winrate_pro_past_10_games,teamA_adc_winrate_pro_past_10_games,teamA_supp_winrate_pro_past_10_games,teamB_top_winrate_pro_past_10_games,teamB_jg_winrate_pro_past_10_games,teamB_mid_winrate_pro_past_10_games,teamB_adc_winrate_pro_past_10_games,teamB_supp_winrate_pro_past_10_games,teamA_top_winrate_pro_past_50_games,teamA_jg_winrate_pro_past_50_games,teamA_mid_winrate_pro_past_50_games,teamA_adc_winrate_pro_past_50_games,teamA_supp_winrate_pro_past_50_games,teamB_top_winrate_pro_past_50_games,teamB_jg_winrate_pro_past_50_games,teamB_mid_winrate_pro_past_50_games,teamB_adc_winrate_pro_past_50_games,teamB_supp_winrate_pro_past_50_games,top_matchup_winrate_pro_current_season,jg_matchup_winrate_pro_current_season,mid_matchup_winrate_pro_current_season,adc_matchup_winrate_pro_current_season,supp_matchup_winrate_pro_current_season
0,0.22,0.2,0.19,0.1,449.15,0.13,2.67,19,0.22,0.3,0.0,0.0,0,0.0,0,2,0.22,0.2,0.2,0.2,412.07,0.22,11.0,2,0.26,0.2,0.2,0.2,495.38,0.25,7.0,5,0.22,0.2,0.33,0.33,254.29,0.29,3.43,6,1.0,1.0,0.12,1979.23,0.3,0.4,0.67,0.67,379.54,0.33,4.67,3,0.32,0.4,0.2,0.2,318.51,0.2,7.33,10,0.3,0.4,0.21,0.1,375.33,0.12,5.5,10,0.3,0.4,0.27,0.2,450.73,0.19,24.0,11,0.35,0.4,0.0,0.0,0,0.0,0,1,0.62,1.0,0.29,1944.5,0.9,0.5,0.2,0.6,0.5,0.7,0.6,0.3,0.3,0.5,0.5,0.48,0.34,0.56,0.52,0.48,0.54,0.52,0.34,0.64,0.47,0.5,0.53,0.62,0.43
1,0.28,0.3,0.5,0.5,356.76,0.28,4.0,2,0.3,0.3,0.25,0.25,378.55,0.32,15.0,4,0.28,0.3,0.43,0.43,376.01,0.4,10.67,5,0.28,0.3,1.0,1.0,476.36,0.74,12.5,3,0.31,0.3,1.0,1.0,267.97,0.72,0,1,0.62,1.0,0.22,1944.5,0.22,0.2,0.43,0.43,345.36,0.34,8.33,0,0.22,0.3,0.6,0.6,310.41,0.47,4.5,3,0.22,0.2,0.33,0.33,317.3,0.23,4.33,5,0.26,0.2,0.5,0.5,482.49,0.47,9.0,1,0.22,0.2,0.33,0.33,237.83,0.25,2.25,5,1.0,1.0,0.12,1979.23,0.6,0.4,0.8,0.6,0.5,0.6,0.4,0.6,0.3,0.5,0.46,0.46,0.6,0.62,0.56,0.46,0.52,0.56,0.46,0.46,0.53,0.33,0.5,0.58,0.62
0,0.46,0.5,0.5,0.5,407.35,0.26,8.0,2,0.48,0.5,0.6,0.5,367.31,0.39,7.22,11,0.46,0.5,0.57,0.5,455.79,0.49,22.0,10,0.48,0.5,0.67,0.5,499.59,0.68,6.9,4,0.46,0.5,0.67,0.6,283.09,0.48,3.76,8,1.0,1.0,0.38,1999.7,0.58,0.6,0.78,0.78,374.25,0.58,6.45,9,0.58,0.6,0.45,0.5,378.39,0.49,7.22,11,0.59,0.6,0.0,0.0,0,0.0,0,0,0.58,0.6,0.82,0.9,489.66,0.63,14.29,9,0.58,0.6,0.78,0.78,261.91,0.71,9.7,9,1.0,1.0,0.41,1960.94,0.2,0.2,0.9,0.4,0.5,0.2,0.7,0.4,0.4,0.5,0.44,0.34,0.62,0.42,0.46,0.54,0.56,0.46,0.32,0.54,0.44,0.38,0.57,0.56,0.46
0,0.52,0.7,0.25,0.25,397.28,0.17,3.5,8,0.54,0.7,0.6,0.8,423.71,0.58,9.08,15,0.54,0.7,1.0,1.0,447.22,0.62,12.8,5,0.62,0.7,0.77,0.9,543.78,0.75,27.0,9,0.53,0.7,0.6,0.6,301.76,0.59,7.6,5,0.92,1.0,0.54,1935.0,0.56,0.8,0.67,0.6,475.7,0.32,11.6,9,0.5,0.8,0.75,0.75,368.14,0.46,4.53,8,0.72,0.8,0.72,0.7,440.19,0.55,13.5,6,0.42,0.8,0.8,0.8,464.25,0.62,7.57,5,0.6,0.8,0.5,0.5,295.12,0.38,5.67,2,1.0,1.0,0.64,2001.09,0.7,0.6,0.4,0.7,0.6,0.3,0.6,0.7,0.2,0.6,0.52,0.48,0.48,0.44,0.54,0.5,0.5,0.5,0.6,0.6,0.5,0.58,0.46,0.62,0
1,0.54,0.7,0.5,0.5,397.0,0.22,2.25,2,0.48,0.7,0.36,0.3,404.79,0.28,8.0,9,0.72,0.7,0.73,0.7,403.5,0.51,5.93,5,0.4,0.7,0.31,0.3,530.34,0.21,13.33,9,0.6,0.8,0.0,0.0,0,0.0,0,2,1.0,1.0,0.58,2001.09,0.52,0.8,0.53,0.5,431.93,0.4,5.7,15,0.54,0.8,0.71,0.71,388.88,0.59,6.09,7,0.54,0.8,0.5,0.5,458.61,0.53,39.0,6,0.62,0.8,0.67,0.67,475.52,0,43.0,6,0.55,0.8,1.0,1.0,261.36,0.83,10.0,1,0.92,1.0,0.59,1935.0,0.6,0.2,0.4,0.7,0.4,0.4,0.7,0.6,0.5,0.4,0.52,0.56,0.56,0.44,0.4,0.46,0.5,0.5,0.56,0.58,0.44,0.37,0.38,0.52,0.36
1,0.52,0.8,0.83,0.83,412.83,0.59,4.46,5,0.54,0.8,0.67,0.67,374.69,0.49,6.0,6,0.54,0.8,0.42,0.4,451.34,0.35,10.8,6,0.6,0.8,0.75,0.9,531.66,0.73,32.75,8,0.53,0.8,0.5,0.5,292.79,0.49,6.25,4,0.92,1.0,0.58,1935.0,0.54,0.8,0.65,0.7,442.49,0.38,4.33,15,0.5,0.8,0.64,0.7,387.23,0.44,8.27,11,0.74,0.8,0.83,0.8,400.09,0.53,7.06,12,0.42,0.8,1.0,1.0,464.25,0.73,7.57,4,0.6,0.9,1.0,1.0,260.4,0,0,1,1.0,1.0,0.63,2001.09,0.7,0.7,0.4,0.7,0.6,0.4,0.6,0.7,0.3,0.5,0.5,0.48,0.54,0.42,0.52,0.46,0.5,0.5,0.6,0.54,0.42,0.4,0.33,0.58,0.0
1,0.52,0.7,0.33,0.33,398.39,0.13,2.0,3,0.48,0.7,0.67,0.67,465.13,0.48,10.0,3,0.72,0.7,0.75,0.75,409.0,0.82,30.5,3,0.42,0.7,0.0,0.0,0,0.0,0,1,0.58,0.8,0.4,0.4,333.35,0.52,0,4,1.0,1.0,0.58,2001.09,0.54,0.8,0.57,0.5,431.93,0.36,5.7,14,0.56,0.8,0.8,0.8,374.69,0.54,6.0,5,0.56,0.8,0.6,0.6,458.61,0.54,39.0,5,0.62,0.8,0.82,0.9,531.66,0.65,32.75,7,0.55,0.8,0.67,0.67,292.79,0.54,6.25,3,0.94,1.0,0.58,1935.0,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.7,0.7,0.6,0.42,0.47,0.48,0.56,0.58,0.48,0.48,0.5,0.44,0.54,0.5,0.5,0.38,0.48,0.67
0,0.52,0.8,0.64,0.6,415.47,0.44,3.65,2,0.48,0.8,0.32,0.3,407.24,0,7.17,10,0.74,0.8,1.0,1.0,409.0,1.04,30.5,2,0.42,0.8,0.0,0.0,0,0.0,0,0,0.6,0.9,0.5,0.5,333.35,0.58,0,3,1.0,1.0,0.64,2001.09,0.54,0.8,0.5,0.5,381.64,0.39,4.4,4,0.54,0.8,0.75,0.75,367.18,0.53,9.5,4,0.54,0.8,0.5,0.5,404.7,0.62,5.14,3,0.6,0.8,0.8,0.8,531.68,0.59,39.67,6,0.54,0.8,0.5,0.5,324.63,0.52,0,2,0.94,1.0,0.6,1935.0,0.4,0.4,0.5,0.6,0.4,0.3,0.6,0.4,0.6,0.6,0.48,0.38,0.5,0.58,0.6,0.42,0.48,0.48,0.42,0.52,0.57,0.62,0.25,0.48,1.0
0,0.53,0.6,0.0,0.0,0,0.0,0,1,0.71,0.5,1.0,1.0,294.9,0.89,4.25,1,0.57,0.57,1.0,1.0,411.22,0.5,9.0,1,0.57,0.57,1.0,1.0,601.25,0.94,8.0,1,0.57,0.57,0.0,0.0,0,0,0,0,1.0,1.0,0.67,1932.75,0.53,0.8,0.0,0.0,0,0.0,0,0,0.54,0.8,0.57,0.7,426.23,0.51,8.64,14,0.54,0.8,0.33,0.33,385.61,0.09,5.0,1,0.6,0.8,0.78,0.78,526.84,0.55,33.33,5,0.52,0.8,0.0,0.0,0,0.0,0,0,0.94,1.0,0.6,1935.0,0.4,0.6,0.7,0.4,0.3,0.4,0.5,0.3,0.5,0.6,0.46,0.5,0.44,0.5,0.48,0.48,0.5,0.44,0.4,0.6,0.17,0.4,0.44,0.46,0.42
1,0.52,0.7,0.33,0.33,424.06,0.23,10.0,3,0.52,0.7,0.67,0.67,360.02,0.34,9.0,3,0.52,0.7,0.6,0.6,439.17,0.33,7.4,4,0.58,0.7,0.75,0.75,519.7,0.49,79.0,4,0.5,0.7,1.0,1.0,257.42,0.6,6.5,1,0.94,1.0,0.51,1935.0,0.55,0.6,0.5,0.5,364.59,0.31,3.75,2,0.74,0.5,0.8,0.8,405.18,0.62,13.25,5,0.67,0.67,0.5,0.5,463.92,0.55,17.0,2,0.67,0.67,0.0,0.0,0,0.0,0,1,0.67,0.67,1.0,1.0,274.75,0.3,0,1,1.0,1.0,0.6,1932.75,0.2,0.6,0.6,0.4,0.3,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.42,0.4,0.46,0.5,0.5,0.48,0.6,0.42,0.4,0.4,0.25,0.55,0.5
1,0.53,0.5,0.67,0.67,443.07,0.43,4.75,9,0.73,0.5,0.67,0.67,332.06,0.51,7.62,6,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.67,0.67,607.96,0.51,24.0,3,0.6,0.6,0.0,0.0,0,0.0,0,1,1.0,1.0,0.51,1932.75,0.53,0.8,0.62,0.5,431.93,0.38,5.7,13,0.52,0.8,0.62,0.7,426.23,0.49,8.64,13,0.52,0.8,0.75,0.75,439.17,0.38,7.4,3,0.6,0.8,1.0,1.0,557.37,0.64,0,1,0.52,0.8,0.5,0.5,255.0,0.31,6.71,6,0.94,1.0,0.59,1935.0,0.6,0.3,0.4,0.4,0.3,0.4,0.6,0.7,0.5,0.5,0.5,0.4,0.42,0.4,0.58,0.5,0.52,0.44,0.5,0.42,0.42,0.48,0.46,0.57,0.42
0,0.55,0.5,0.75,0.75,443.07,0.44,4.75,8,0.76,0.6,0.8,0.8,332.06,0.55,7.62,5,0.75,0.75,1.0,1.0,463.92,0.68,17.0,1,0.75,0.75,1.0,1.0,607.96,0.76,24.0,2,0.75,0.75,0.0,0.0,0,0.0,0,0,1.0,1.0,0.45,1932.75,0.52,0.7,0.58,0.5,422.12,0.37,5.0,12,0.5,0.7,0.58,0.6,425.89,0.4,7.0,12,0.5,0.7,0.67,0.67,416.42,0.26,9.5,2,0.58,0.7,0.0,0.0,0,0.0,0,0,0.5,0.7,0.4,0.4,252.6,0.26,5.5,5,0.94,1.0,0.5,1935.0,0.6,0.3,0.5,0.4,0.3,0.3,0.6,0.7,0.5,0.5,0.52,0.42,0.5,0.4,0.58,0.5,0.5,0.42,0.48,0.42,0.44,0.5,0.82,0.59,0.44
0,0.6,0.3,0.73,0.7,465.37,0.39,4.46,9,0.6,0.3,0.2,0.2,361.75,0.23,5.67,5,0.6,0.6,0.0,0.0,0,0.0,0,1,0.6,0.6,0.0,0.0,0,0.0,0,1,0.6,0.6,0.0,0.0,0,0.0,0,1,0.96,1.0,0.41,1983.55,0.5,0.8,0.0,0.0,0,0.0,0,2,0.48,0.8,0.6,0.6,454.43,0.35,10.33,2,0.74,0.8,1.0,1.0,408.57,1.07,42.0,1,0.4,0.8,1.0,1.0,443.87,0.64,7.0,3,0.58,0.8,0.5,0.5,265.08,0.43,4.38,3,1.0,1.0,0.6,2001.09,0.6,0.2,0.5,0.2,0.3,0.1,0.3,0.5,0.4,0.5,0.58,0.44,0.56,0.32,0.44,0.4,0.46,0.5,0.58,0.42,0.52,0.5,0.36,0.3,0.49
0,0.6,0.4,0.79,0.8,467.09,0.49,4.93,8,0.6,0.4,0.25,0.25,361.75,0.27,5.67,4,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.0,0.0,0,0,0,0,0.96,1.0,0.36,1983.55,0.5,0.7,0.0,0.0,0,0.0,0,1,0.48,0.8,0.2,0.2,382.31,0.07,0,3,0.72,0.7,0.82,0.8,399.06,0.49,7.4,14,0.38,0.8,1.0,1.0,392.72,0.44,5.33,2,0.58,0.7,0.33,0.33,280.35,0.28,5.67,2,1.0,1.0,0.53,2001.09,0.7,0.3,0.6,0.2,0.3,0.5,0.5,0.7,0.4,0.5,0.6,0.44,0.56,0.32,0.46,0.5,0.42,0.5,0.56,0.42,0.83,0.67,0.36,0.33,0.5
0,0.62,0.5,0.67,0.67,422.35,0.4,5.5,3,0.62,0.5,0.75,0.6,372.92,0.45,15.8,8,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,468.27,0.7,6.2,3,1.0,1.0,1.0,1.0,257.77,0.95,42.0,3,0.96,1.0,0.32,1983.55,0.48,0.7,0.64,0.6,441.22,0.29,3.92,15,0.46,0.8,0.71,0.71,363.42,0.4,4.64,7,0.72,0.6,0.81,0.8,401.21,0.46,6.44,14,0.36,0.8,0.25,0.2,543.49,0.13,26.0,8,0.56,0.6,0.33,0.33,340.26,0.33,0,2,1.0,1.0,0.47,2001.09,0.6,0.7,0.5,0.7,0.8,0.3,0.6,0.7,0.3,0.2,0.5,0.52,0.42,0.58,0.6,0.5,0.5,0.5,0.38,0.56,0.46,0.62,0.4,0.48,0.38
0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.27,2003.28,0.51,0.6,0.0,0.0,0,0.0,0,2,0.48,0.6,0.55,0.6,408.21,0.41,7.09,11,0.5,0.6,0.44,0.44,412.99,0.41,21.5,6,0.56,0.7,0.67,0.67,459.01,0.48,5.17,3,0.48,0.6,0.0,0.0,0,0.0,0,1,0.94,1.0,0.46,1935.0,0.4,0.2,0.6,0.5,0.9,0.0,0.6,0.7,0.7,0.5,0.5,0.56,0.58,0.52,0.6,0.38,0.52,0.48,0.58,0.5,0.63,0.44,0.28,0.36,1.0
0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.13,2003.28,0.5,0.6,0.55,0.5,411.53,0.36,6.75,11,0.46,0.6,0.5,0.5,397.22,0.32,6.89,10,0.5,0.6,0.36,0.4,430.26,0.31,12.0,6,0.56,0.6,0.5,0.5,463.96,0.27,18.0,4,0.45,0.5,1.0,1.0,294.64,0.9,8.2,2,0.94,1.0,0.41,1935.0,0.7,0.3,0.3,0.8,0.3,0.2,0.6,0.5,0.5,0.9,0.5,0.56,0.44,0.58,0.56,0.5,0.52,0.56,0.4,0.6,0.71,0.46,0.47,0.56,0.64
1,0.49,0.6,0.8,0.8,396.45,0.6,3.77,5,0.44,0.6,0.5,0.5,329.71,0.31,5.5,2,0.48,0.6,1.0,1.0,450.18,0.65,11.2,5,0.54,0.5,0.33,0.33,481.3,0.22,0,3,0.43,0.4,0.0,0.0,0,0.0,0,0,0.94,1.0,0.4,1935.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,2003.28,0.6,0.6,0.5,0.5,0.3,0.0,0.3,0.4,0.3,0.6,0.5,0.5,0.48,0.4,0.54,0.4,0.47,0.6,0.38,0.52,0.71,0.33,0.46,0.33,1.0
0,0.7,0.7,0.0,0.0,0,0,0,0,0.7,0.7,0.0,0.0,0,0,0,0,0.7,0.7,0.67,0.67,412.67,0.59,7.25,3,0.7,0.7,0.8,0.8,392.56,0.57,5.0,5,0.7,0.7,1.0,1.0,277.92,0.6,3.25,2,0.7,0.7,0.55,1933.57,0.54,0.5,0.0,0.0,0,0.0,0,0,0.75,0.6,0.75,0.75,388.81,0.55,12.67,4,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,1.0,1.0,606.92,0.64,10.0,1,0.67,0.67,0.0,0.0,0,0.0,0,0,1.0,1.0,0.37,1932.75,0.1,0.4,0.7,0.5,0.7,0.7,0.6,0.5,0.3,0.2,0.42,0.58,0.44,0.58,0.55,0.61,0.52,0.48,0.38,0.44,0.2,0.46,0.2,0.5,0
0,0.78,0.78,0.5,0.5,423.02,0.45,4.4,4,0.78,0.78,1.0,1.0,446.32,0.82,3.5,1,0.78,0.78,1.0,1.0,412.67,0.71,7.25,2,0.78,0.78,0.67,0.67,475.83,0.39,8.5,3,0.78,0.78,0.67,0.67,299.15,0.64,4.67,3,0.78,0.78,1.05,1963.97,0.52,0.5,0.5,0.5,427.87,0.31,4.33,2,0.74,0.6,0.0,0.0,0,0.0,0,2,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.29,1932.75,0.5,0.8,0.8,0.5,0.5,0.6,0.2,0.2,0.4,0.6,0.5,0.52,0.46,0.5,0.42,0.5,0.42,0.42,0.52,0.44,0.53,0,0.5,0.58,0.46
1,0.5,0.4,0.71,0.71,435.96,0.42,4.7,7,0.72,0.6,0.67,0.67,371.91,0.52,13.5,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.2,1932.75,0.88,0.88,0.67,0.67,423.02,0.5,4.4,3,0.88,0.88,0.0,0.0,0,0,0,0,0.88,0.88,1.0,1.0,425.23,0.8,12.33,2,0.88,0.88,1.0,1.0,392.56,0.61,5.0,4,0.88,0.88,1.0,1.0,276.82,0.83,7.5,1,0.88,0.88,0.86,1996.61,0.5,0.5,0.7,0.3,0.4,0.6,0.5,0.7,0.6,0.6,0.48,0.5,0.46,0.36,0.4,0.52,0.5,0.38,0.6,0.5,0.6,0.6,0.42,0.44,0.5
1,0.86,0.86,0.5,0.5,405.97,0.48,4.67,2,0.86,0.86,1.0,1.0,463.61,0.72,11.75,3,0.86,0.86,1.0,1.0,426.78,0.68,14.0,1,0.86,0.86,0.0,0.0,0,0.0,0,0,0.86,0.86,0.0,0.0,0,0.0,0,0,0.88,0.88,0.75,1996.61,0.52,0.5,0.0,0.0,0,0,0,0,0.76,0.7,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.18,1932.75,0.6,0.9,0.6,0.1,0.3,0.1,0.3,0.4,0.7,0.6,0.5,0.58,0.46,0.32,0.44,0.42,0.42,0.6,0.62,0.42,0.61,0.67,0.44,0.25,0.48
0,0.38,0.2,0.33,0.33,415.41,1.17,4.67,2,0.38,0.2,0.42,0.3,335.34,0.31,9.75,12,0.29,0.29,0.0,0.0,0,0,0,0,0.38,0.2,0.0,0.0,0,0.0,0,1,0.56,0.56,0.5,0.5,226.1,1.0,3.0,2,0.68,1.0,0.85,1723.15,0.62,0.5,1.0,1.0,360.34,0.28,5.0,1,0.62,0.5,1.0,1.0,453.25,0.84,17.8,5,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,457.44,0.72,7.0,2,1.0,1.0,1.0,1.0,251.84,1.02,30.0,2,0.96,1.0,0.26,1983.55,0.1,0.6,0.2,0.8,0.3,0.7,0.9,0.5,0.7,0.8,0.44,0.5,0.5,0.64,0.5,0.59,0.56,0.5,0.58,0.58,0.25,0.38,0.63,0.4,0.5
0,0.4,0.2,0.67,0.67,340.25,0.81,4.6,0,0.4,0.2,0.45,0.4,350.6,0.35,11.5,11,0.33,0.33,1.0,1.0,385.22,0.69,9.0,1,0.4,0.2,0.0,0.0,0,0.0,0,0,0.62,0.62,1.0,1.0,226.1,0,3.0,1,0.7,1.0,0.76,1723.15,0.62,0.5,0.5,0.5,414.2,0.28,5.0,2,0.62,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,515.77,0.82,12.0,1,1.0,1.0,1.0,1.0,259.81,0.89,13.0,1,0.96,1.0,0.19,1983.55,0.5,0.7,0.6,0.9,0.4,0.5,0.4,0.5,0.7,0.8,0.5,0.5,0.48,0.66,0.5,0.5,0.58,0.44,0.56,0.58,0.66,0,0.89,0.5,0.51
0,0.42,0.2,0.5,0.5,415.41,0,4.67,1,0.42,0.2,0.5,0.5,358.85,0.39,11.6,10,0.4,0.4,0.0,0.0,0,0,0,0,0.42,0.2,0.38,0.38,498.41,0.53,21.33,6,0.71,0.71,0.0,0.0,0,0,0,0,0.72,1.0,0.67,1723.15,0.6,0.5,0.0,0.0,0,0.0,0,0,0.6,0.5,1.0,1.0,461.18,0.92,20.25,4,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.96,1.0,0.12,1983.55,0.1,0.8,0.3,0.3,0.5,0.6,0.8,0.5,0.7,0.8,0.46,0.52,0.42,0.38,0.42,0.57,0.56,0.54,0.56,0.56,0.33,0.42,0.3,0.54,0.4
0,0.33,0.2,0.33,0.33,372.85,0.24,6.0,3,0.5,0.5,1.0,1.0,334.42,0.68,2.67,1,0.5,0.5,0.67,0.67,388.24,0.5,3.71,3,0.44,0.5,1.0,1.0,499.62,1.04,7.33,1,0.4,0.5,0.0,0.0,0,0.0,0,1,0.82,1.0,0.29,2044.46,0.48,0.6,0.65,0.6,452.85,0.26,16.0,8,0.46,0.7,0.3,0.3,399.32,0.26,8.8,9,0.72,0.5,1.0,1.0,391.47,0.82,16.0,0,0.36,0.7,0.0,0.0,0,0.0,0,0,0.56,0.5,1.0,1.0,263.64,0.26,1.5,1,1.0,1.0,0.36,2001.09,0.2,0.7,0.6,1.0,0.6,0.3,0.3,0.4,0.6,0.6,0.48,0.5,0.58,0.68,0.5,0.5,0.56,0.48,0.6,0.53,0.41,0.65,0.38,1.0,0.0
0,0.36,0.3,0.5,0.5,372.85,0.35,6.0,2,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0,0,0,0.45,0.5,0.0,0.0,0,0.0,0,1,0.4,0.5,0.0,0.0,0,0.0,0,0,0.84,1.0,0.27,2044.46,0.46,0.5,0.67,0.67,476.23,0.27,0,3,0.44,0.6,0.67,0.67,363.0,0.32,7.0,6,0.72,0.5,0.8,0.7,394.56,0.36,6.31,14,0.34,0.6,0.67,0.67,542.67,0.48,10.33,0,0.54,0.5,0.0,0.0,0,0.0,0,1,1.0,1.0,0.3,2001.09,0.2,0.4,0.4,0.5,0.4,0.6,0.6,0.7,0.5,0.5,0.5,0.47,0.6,0.42,0.38,0.6,0.5,0.52,0.52,0.58,0.5,0.67,0.54,0.5,0
