teamA_win,teamA_top_winrate_past_50_games,teamA_top_winrate_past_10_games,teamA_top_winrate_on_champ_past_50_games,teamA_top_winrate_on_champ_past_10_games,teamA_top_gold_per_min_on_champ_past_10_games,teamA_top_kill_participation_on_champ_past_10_games,teamA_top_kda_on_champ_past_10_games,teamA_top_num_games_played_on_champ_past_50_games,teamA_jg_winrate_past_50_games,teamA_jg_winrate_past_10_games,teamA_jg_winrate_on_champ_past_50_games,teamA_jg_winrate_on_champ_past_10_games,teamA_jg_gold_per_min_on_champ_past_10_games,teamA_jg_kill_participation_on_champ_past_10_games,teamA_jg_kda_on_champ_past_10_games,teamA_jg_num_games_played_on_champ_past_50_games,teamA_mid_winrate_past_50_games,teamA_mid_winrate_past_10_games,teamA_mid_winrate_on_champ_past_50_games,teamA_mid_winrate_on_champ_past_10_games,teamA_mid_gold_per_min_on_champ_past_10_games,teamA_mid_kill_participation_on_champ_past_10_games,teamA_mid_kda_on_champ_past_10_games,teamA_mid_num_games_played_on_champ_past_50_games,teamA_adc_winrate_past_50_games,teamA_adc_winrate_past_10_games,teamA_adc_winrate_on_champ_past_50_games,teamA_adc_winrate_on_champ_past_10_games,teamA_adc_gold_per_min_on_champ_past_10_games,teamA_adc_kill_participation_on_champ_past_10_games,teamA_adc_kda_on_champ_past_10_games,teamA_adc_num_games_played_on_champ_past_50_games,teamA_supp_winrate_past_50_games,teamA_supp_winrate_past_10_games,teamA_supp_winrate_on_champ_past_50_games,teamA_supp_winrate_on_champ_past_10_games,teamA_supp_gold_per_min_on_champ_past_10_games,teamA_supp_kill_participation_on_champ_past_10_games,teamA_supp_kda_on_champ_past_10_games,teamA_supp_num_games_played_on_champ_past_50_games,teamA_winrate_past_50_games,teamA_winrate_past_10_games,teamA_average_kill_participation_past_10_games,teamA_average_gold_per_min_past_10_games,teamB_top_winrate_past_50_games,teamB_top_winrate_past_10_games,teamB_top_winrate_on_champ_past_50_games,teamB_top_winrate_on_champ_past_10_games,teamB_top_gold_per_min_on_champ_past_10_games,teamB_top_kill_participation_on_champ_past_10_games,teamB_top_kda_on_champ_past_10_games,teamB_top_num_games_played_on_champ_past_50_games,teamB_jg_winrate_past_50_games,teamB_jg_winrate_past_10_games,teamB_jg_winrate_on_champ_past_50_games,teamB_jg_winrate_on_champ_past_10_games,teamB_jg_gold_per_min_on_champ_past_10_games,teamB_jg_kill_participation_on_champ_past_10_games,teamB_jg_kda_on_champ_past_10_games,teamB_jg_num_games_played_on_champ_past_50_games,teamB_mid_winrate_past_50_games,teamB_mid_winrate_past_10_games,teamB_mid_winrate_on_champ_past_50_games,teamB_mid_winrate_on_champ_past_10_games,teamB_mid_gold_per_min_on_champ_past_10_games,teamB_mid_kill_participation_on_champ_past_10_games,teamB_mid_kda_on_champ_past_10_games,teamB_mid_num_games_played_on_champ_past_50_games,teamB_adc_winrate_past_50_games,teamB_adc_winrate_past_10_games,teamB_adc_winrate_on_champ_past_50_games,teamB_adc_winrate_on_champ_past_10_games,teamB_adc_gold_per_min_on_champ_past_10_games,teamB_adc_kill_participation_on_champ_past_10_games,teamB_adc_kda_on_champ_past_10_games,teamB_adc_num_games_played_on_champ_past_50_games,teamB_supp_winrate_past_50_games,teamB_supp_winrate_past_10_games,teamB_supp_winrate_on_champ_past_50_games,teamB_supp_winrate_on_champ_past_10_games,teamB_supp_gold_per_min_on_champ_past_10_games,teamB_supp_kill_participation_on_champ_past_10_games,teamB_supp_kda_on_champ_past_10_games,teamB_supp_num_games_played_on_champ_past_50_games,teamB_winrate_past_50_games,teamB_winrate_past_10_games,teamB_average_kill_participation_past_10_games,teamB_average_gold_per_min_past_10_games,teamA_top_winrate_pro_past_10_games,teamA_jg_winrate_pro_past_10_games,teamA_mid_winrate_pro_past_10_games,teamA_adc_winrate_pro_past_10_games,teamA_supp_winrate_pro_past_10_games,teamB_top_winrate_pro_past_10_games,teamB_jg_winrate_pro_past_10_games,teamB_mid_winrate_pro_past_10_games,teamB_adc_winrate_pro_past_10_games,teamB_supp_winrate_pro_past_10_games,teamA_top_winrate_pro_past_50_games,teamA_jg_winrate_pro_past_50_games,teamA_mid_winrate_pro_past_50_games,teamA_adc_winrate_pro_past_50_games,teamA_supp_winrate_pro_past_50_games,teamB_top_winrate_pro_past_50_games,teamB_jg_winrate_pro_past_50_games,teamB_mid_winrate_pro_past_50_games,teamB_adc_winrate_pro_past_50_games,teamB_supp_winrate_pro_past_50_games,top_matchup_winrate_pro_current_season,jg_matchup_winrate_pro_current_season,mid_matchup_winrate_pro_current_season,adc_matchup_winrate_pro_current_season,supp_matchup_winrate_pro_current_season
0,0.58,0.6,0.33,0.33,368.14,0.32,17.0,3,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.5,0.5,292.41,0.38,8.5,4,0.82,1.0,0.43,1961.93,0.67,0.9,0.0,0.0,0,0.0,0,0,0.67,0.9,1.0,1.0,313.3,0.63,3.33,1,0.67,0.9,0.0,0.0,0,0.0,0,0,0.67,0.9,0.6,0.6,554.85,0.46,18.0,5,0.67,0.9,0.67,0.67,245.55,0.33,5.0,3,1.0,1.0,0.49,2016.23,0.5,0.5,0.4,0.0,0.5,0.6,0.7,0.4,0.5,0.5,0.52,0.53,0.64,0.0,0.52,0.5,0.52,0.44,0.52,0.5,0,0,0.0,0,0.48
1,0.65,0.9,1.0,1.0,406.9,0.45,4.6,3,0.65,0.9,0.0,0.0,0,0.0,0,0,0.65,0.9,0.8,0.8,415.11,0.64,8.67,5,0.65,0.9,1.0,1.0,515.3,0.64,11.33,3,0.65,0.9,1.0,1.0,266.11,0.37,5.0,5,1.0,1.0,0.46,2016.23,0.61,0.7,0.5,0.5,368.14,0.52,17.0,2,0.62,0.7,0.5,0.5,361.58,0.21,3.0,2,0.62,0.7,1.0,1.0,470.43,0.75,12.5,2,0.62,0.7,0.0,0.0,0,0.0,0,1,0.62,0.7,0.5,0.5,255.0,0.57,7.4,4,0.84,1.0,0.54,1961.93,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.32,0.5,0.5,0.44,0.46,0.54,0.46,0.54,0.58,0.52,0,0.46,0.5,0.4,0.65
1,0.59,0.7,0.5,0.5,376.03,0.34,0,2,0.61,0.7,1.0,1.0,288.33,0.83,6.5,1,0.61,0.7,0.5,0.5,476.99,0.29,0,2,0.61,0.7,1.0,1.0,469.37,0.29,0,1,0.61,0.7,0.67,0.67,290.79,0.59,3.57,6,0.84,1.0,0.5,1961.93,0.68,1.0,0.0,0.0,0,0.0,0,0,0.68,1.0,1.0,1.0,489.78,1.06,17.0,1,0.68,1.0,1.0,1.0,673.75,0.74,20.0,1,0.68,1.0,0.75,0.75,554.85,0.51,18.0,4,0.68,1.0,0.5,0.5,308.13,0.36,13.0,2,1.0,1.0,0.49,2016.23,0.7,0.7,0.5,0.4,0.3,0.56,0.7,0.6,0.5,0.4,0.64,0.58,0.44,0.48,0.56,0.56,0.48,0.62,0.54,0.52,0,1.0,0,0.5,0.52
1,0.67,1.0,1.0,1.0,437.08,0.4,14.0,2,0.67,1.0,1.0,1.0,406.0,0.76,14.0,5,0.67,1.0,1.0,1.0,411.38,0.47,7.0,2,0.67,1.0,0.67,0.67,558.63,0.46,24.0,3,0.67,1.0,0.5,0.5,261.4,0.25,5.0,2,1.0,1.0,0.49,2016.23,0.62,0.7,1.0,1.0,457.9,0.75,0,1,0.64,0.7,1.0,1.0,361.58,0.39,3.0,1,0.64,0.7,0.0,0.0,0,0.0,0,0,0.64,0.7,0.0,0.0,0,0.0,0,0,0.64,0.7,0.67,0.67,292.41,0.5,8.5,3,0.86,1.0,0.5,1961.93,0.5,0.7,0.5,0.4,0.5,0.3,0.7,0.6,0.9,0.5,0.48,0.56,0.54,0.54,0.5,0.48,0.48,0.56,0.54,0.54,0.11,0.0,0.6,0,0.5
0,0.5,0.5,1.0,1.0,406.52,0.42,4.0,1,0.5,0.5,0.67,0.67,392.63,0.59,5.6,3,0.5,0.5,0.0,0.0,0,0,0,0,0.5,0.5,0.0,0.0,0,0,0,0,0.5,0.5,0.5,0.5,259.85,0.5,3.75,2,1.0,1.0,0.39,1936.84,0.6,0.6,0.0,0.0,0,0.0,0,1,0.62,0.7,0.67,0.67,326.17,0.66,8.0,3,0.62,0.7,1.0,1.0,393.07,0.59,2.2,1,0.62,0.7,1.0,1.0,472.75,0.6,12.0,2,0.62,0.7,0.6,0.6,302.48,0.46,3.67,5,0.86,1.0,0.49,1961.93,0.4,0.5,0.5,0.4,0.4,0.6,0.3,0.7,0.7,0.9,0.5,0.48,0.62,0.54,0.48,0.56,0.4,0.54,0.48,0.52,0,0.5,0,0.45,0.5
1,0.58,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.75,0.75,411.55,0.63,6.33,4,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.5,0.5,320.33,0.53,6.0,2,0.86,1.0,0.46,1961.93,0.52,0.6,0.0,0.0,0,0.0,0,0,0.52,0.6,0.67,0.67,337.96,0.54,19.0,3,0.52,0.6,0.0,0.0,0,0,0,0,0.52,0.6,1.0,1.0,535.2,0.73,12.67,3,0.52,0.6,0.75,0.75,239.94,0.48,4.29,4,1.0,1.0,0.45,1936.84,0.5,0.4,0.7,0.5,0.4,0.4,0.3,0.7,0.6,0.5,0.5,0.46,0.6,0.4,0.5,0.42,0.36,0.56,0.6,0.54,0.88,0.3,0.43,0,0.54
0,0.55,0.6,1.0,1.0,379.53,1.0,5.0,1,0.55,0.6,1.0,1.0,392.63,0.81,5.6,2,0.55,0.6,0.5,0.5,396.69,0.41,0,2,0.55,0.6,0.0,0.0,0,0,0,0,0.55,0.6,0.0,0.0,0,0.0,0,0,1.0,1.0,0.45,1936.84,0.56,0.5,0.5,0.5,404.22,0.33,4.33,2,0.58,0.6,0.0,0.0,0,0.0,0,0,0.58,0.6,1.0,1.0,504.61,0.78,13.0,1,0.58,0.6,0.0,0.0,0,0.0,0,1,0.58,0.6,0.0,0.0,0,0.0,0,1,0.86,1.0,0.41,1961.93,0.2,0.5,0.7,0.5,0.4,0.5,0.6,0.7,0.7,0.4,0.24,0.46,0.52,0.48,0.5,0.58,0.58,0.55,0.56,0.5,1.0,0.0,0.5,0.6,0.46
1,0.53,0.6,0.0,0.0,0,0.0,0,0,0.53,0.6,0.0,0.0,0,0.0,0,0,0.53,0.6,0.67,0.67,368.84,0.53,3.5,3,0.53,0.6,0.5,0.5,486.42,0.33,10.0,6,0.53,0.6,0.2,0.2,290.52,0.12,7.0,5,1.0,1.0,0.43,1936.84,0.59,0.6,0.0,0.0,0,0.0,0,0,0.61,0.6,0.0,0.0,0,0.0,0,0,0.61,0.6,0.0,0.0,0,0.0,0,0,0.61,0.6,0.0,0.0,0,0.0,0,0,0.61,0.6,0.0,0.0,0,0.0,0,0,0.86,1.0,0.42,1961.93,0.4,0.4,0.2,0.3,0.8,0.6,0.6,0.6,0.8,0.5,0.45,0.42,0.42,0.5,0.52,0.52,0.54,0.62,0.56,0.52,0,0.25,0.2,0.44,0.51
0,0.5,0.3,1.0,1.0,460.79,0.53,5.75,3,0.5,0.3,1.0,1.0,295.85,0.66,3.67,1,0.5,0.3,0.0,0.0,0,0.0,0,1,0.5,0.3,1.0,1.0,476.68,0.46,0,1,0.5,0.3,1.0,1.0,249.87,0.86,7.67,2,1.0,1.0,0.15,2035.01,0.65,1.0,0.33,0.33,330.66,0.16,0,3,0.65,1.0,0.0,0.0,0,0.0,0,0,0.65,1.0,0.0,0.0,0,0.0,0,0,0.65,1.0,0.5,0.5,568.07,0.43,15.0,2,0.65,1.0,0.57,0.57,288.88,0.41,8.67,7,1.0,1.0,0.49,2016.23,0.5,0.5,0.6,0.7,0.7,0.6,0.4,0.5,0.5,0.3,0.44,0.42,0.56,0.62,0.56,0.64,0.48,0.58,0.52,0.4,0.43,0.78,1.0,0.33,0.5
1,0.63,0.9,1.0,1.0,435.32,0.53,4.5,2,0.63,0.9,1.0,1.0,402.4,0.76,15.0,4,0.63,0.9,0.75,0.75,404.09,0.67,8.8,4,0.63,0.9,0.67,0.67,567.27,0.64,29.0,3,0.63,0.9,0.0,0.0,0,0.0,0,1,1.0,1.0,0.44,2016.23,0.53,0.4,0.0,0.0,0,0.0,0,0,0.53,0.4,0.5,0.5,324.93,0.45,12.5,4,0.53,0.4,0.0,0.0,0,0.0,0,1,0.53,0.4,0.0,0.0,0,0.0,0,0,0.53,0.4,0.0,0.0,0,0.0,0,3,1.0,1.0,0.19,2035.01,0.3,0.6,0.8,0.5,0.6,0.5,0.3,0.5,0.5,0.4,0.28,0.54,0.54,0.44,0.54,0.6,0.42,0.48,0.48,0.42,0.5,0.8,0.58,0.33,0.5
1,0.61,0.9,1.0,1.0,361.02,0.37,2.0,1,0.61,0.9,1.0,1.0,396.96,0.67,15.0,3,0.61,0.9,0.67,0.67,399.38,0.59,9.67,3,0.61,0.9,1.0,1.0,531.56,0.65,11.5,2,0.61,0.9,0.0,0.0,0,0.0,0,1,1.0,1.0,0.45,2016.23,0.56,0.4,0.0,0.0,0,0.0,0,0,0.56,0.4,0.67,0.67,324.93,0.59,12.5,3,0.56,0.4,0.0,0.0,0,0.0,0,0,0.56,0.4,0.67,0.67,417.27,0.34,3.25,3,0.56,0.4,0.0,0.0,0,0.0,0,2,1.0,1.0,0.19,2035.01,0.8,0.6,0.7,0.2,0.4,0.3,0.4,0.5,0.2,0.4,0.52,0.54,0.54,0.4,0.44,0.42,0.44,0.49,0.48,0.44,1.0,0.78,0.25,0.48,0.5
1,0.5,0.6,0.0,0.0,0,0.0,0,0,0.5,0.6,0.5,0.5,340.09,0.44,10.0,2,0.5,0.6,0.0,0.0,0,0.0,0,1,0.5,0.6,1.0,1.0,547.27,1.07,8.0,1,0.5,0.6,0.5,0.5,310.87,0.51,4.5,4,1.0,1.0,0.45,1936.84,0.5,0.3,0.8,0.8,457.93,0.47,5.0,5,0.5,0.3,0.67,0.67,357.3,0.67,9.67,3,0.5,0.3,1.0,1.0,467.76,0.64,6.0,1,0.5,0.3,0.5,0.5,548.06,0.41,54.0,8,0.5,0.3,0.67,0.67,273.92,0.58,9.33,3,1.0,1.0,0.13,2004.39,0.1,0.3,0.5,0.7,0.5,0.3,0.5,0.5,0.5,0.4,0.26,0.42,0.5,0.64,0.4,0.5,0.54,0.6,0.34,0.48,1.0,0.52,0.43,0.65,0.48
1,0.59,0.8,1.0,1.0,438.91,0.46,8.0,1,0.59,0.8,0.0,0.0,0,0.0,0,0,0.59,0.8,1.0,1.0,431.32,0.78,9.0,2,0.59,0.8,1.0,1.0,548.64,0.73,13.0,1,0.59,0.8,0.5,0.5,287.09,0.4,14.33,6,1.0,1.0,0.41,2016.23,0.62,0.7,0.0,0.0,0,0,0,0,0.65,0.7,0.67,0.67,352.5,0.51,13.0,3,0.65,0.7,1.0,1.0,411.55,0.71,6.33,3,0.65,0.7,1.0,1.0,468.57,0.64,3.5,1,0.65,0.7,0.67,0.67,255.0,0.71,7.4,3,0.88,1.0,0.49,1961.93,0.6,0.6,0.4,0.5,0.4,0.5,0.3,0.6,0.5,0.3,0.52,0.55,0.48,0.5,0.6,0.4,0.5,0.6,0.69,0.48,1.0,0.67,0.46,0,0.58
0,0.29,0.3,0.0,0.0,0,0.0,0,2,0.29,0.3,0.5,0.5,321.98,0.5,6.75,4,0.33,0.33,0.0,0.0,0,0,0,0,0.29,0.3,0.0,0.0,0,0.0,0,1,0.67,0.67,1.0,1.0,278.23,0.9,6.0,1,1.0,1.0,0.31,2045.79,0.65,0.8,1.0,1.0,389.66,0.5,7.5,4,0.65,0.8,0.0,0.0,0,0.0,0,0,0.65,0.8,1.0,1.0,432.46,0.69,9.0,1,0.65,0.8,0.0,0.0,0,0.0,0,0,0.65,0.8,0.33,0.33,232.61,0.09,0,3,0.96,1.0,0.36,1878.04,0.7,0.6,0.7,0.4,0.3,0.2,0.6,0.5,0.4,0.4,0.6,0.42,0.62,0.54,0.5,0.48,0.53,0.47,0.54,0.46,0.29,0,0.0,0.38,0.48
0,0.59,0.5,0.33,0.33,491.73,0.32,7.5,3,0.59,0.5,1.0,1.0,293.68,0.56,3.0,1,0.6,0.5,1.0,1.0,469.85,0.34,3.0,2,0.59,0.5,0.0,0.0,0,0.0,0,2,0.59,0.5,1.0,1.0,280.03,0.56,10.0,1,1.0,1.0,0.23,2035.01,0.47,0.6,0.0,0.0,0,0.0,0,0,0.47,0.6,1.0,1.0,351.61,0.98,3.4,1,0.47,0.6,0.67,0.67,407.94,0.52,3.67,6,0.47,0.6,1.0,1.0,538.22,0.87,10.0,2,0.47,0.6,0.67,0.67,232.8,0.47,3.14,3,1.0,1.0,0.47,1936.84,0.8,0.2,0.4,0.5,0.8,0.4,0.3,0.7,0.6,0.2,0.52,0.46,0.38,0.54,0.58,0.52,0.46,0.6,0.54,0.5,0.0,0.44,0.48,0.67,0.5
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.12,0.2,0.0,0.0,0,0,0,0,0.12,0.2,0.0,0.0,0,0.0,0,2,0.12,0.2,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,2,1.0,1.0,0.06,1933.0,0.47,0.2,0.0,0.0,0,0.0,0,0,0.47,0.2,0.5,0.5,379.87,0.48,7.0,2,0.47,0.2,0.33,0.33,391.13,0.41,11.0,6,0.47,0.2,0.43,0.43,557.76,0.37,43.0,7,0.47,0.2,0.0,0.0,0,0.0,0,0,1.0,1.0,0.08,2004.39,0.3,0.7,0.4,0.5,0.5,0.6,0.8,0.7,0.5,0.6,0.38,0.5,0.38,0.54,0.46,0.58,0.52,0.6,0.32,0.56,0.27,0.6,0.49,0.58,0.56
0,0.76,0.6,1.0,1.0,453.29,0.53,3.0,1,0.76,0.6,1.0,1.0,400.04,0.56,0,1,0.76,0.6,1.0,1.0,422.35,0.4,4.0,2,0.76,0.6,1.0,1.0,446.57,0.32,2.0,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.21,2035.25,0.41,0.3,1.0,1.0,436.99,0.83,3.0,1,0.41,0.3,0.0,0.0,0,0.0,0,0,0.41,0.3,0.0,0.0,0,0.0,0,0,0.41,0.3,0.25,0.25,559.33,0.22,0,4,0.41,0.3,0.67,0.67,299.25,0.57,5.78,6,1.0,1.0,0.17,1924.09,0.4,0.4,0.4,0.5,0.2,0.7,0.7,0.5,0.5,0.5,0.4,0.48,0.5,0.7,0.5,0.52,0.5,0.46,0.54,0.4,1.0,0.8,0.76,0.58,0.54
0,0.5,0.3,0.0,0.0,0,0.0,0,0,0.5,0.3,0.0,0.0,0,0.0,0,0,0.5,0.3,0.4,0.4,391.13,0.44,11.0,5,0.5,0.3,0.5,0.5,557.76,0.42,43.0,6,0.5,0.3,0.25,0.25,280.47,0.18,0,4,1.0,1.0,0.12,2004.39,0.62,0.8,0.0,0.0,0,0.0,0,0,0.62,0.8,1.0,1.0,356.61,0.53,11.0,3,0.62,0.8,0.0,0.0,0,0.0,0,0,0.62,0.8,0.33,0.33,511.83,0.34,0,3,0.62,0.8,0.5,0.5,308.45,0.28,2.33,2,0.96,1.0,0.34,1878.04,0.4,0.6,0.4,0.2,0.1,0.5,0.6,0.4,0.6,0.4,0.48,0.5,0.6,0.3,0.42,0.5,0.52,0.47,0.44,0.48,0,0.25,0.0,0.52,0.6
1,0.25,0.2,0.0,0.0,0,0.0,0,1,0.25,0.2,0.5,0.5,332.67,0.26,0,2,0.25,0.25,0.5,0.5,468.07,0.43,6.5,2,0.25,0.2,0.5,0.5,447.02,0.23,0,2,0.5,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.24,2045.79,0.62,0.5,0.0,0.0,0,0.0,0,1,0.62,0.5,0.0,0.0,0,0.0,0,0,0.64,0.6,0.0,0.0,0,0.0,0,0,0.62,0.5,1.0,1.0,499.1,0.55,2.0,1,0.62,0.5,0.0,0.0,0,0.0,0,1,1.0,1.0,0.24,2035.01,0.7,0.3,0.4,0.6,0.8,0.5,0.6,0.7,0.7,0.5,0.52,0.52,0.5,0.52,0.64,0.52,0.56,0.6,0.52,0.5,0.67,0.29,0.5,0.43,0.57
1,0.56,0.8,0.0,0.0,0,0.0,0,0,0.56,0.8,1.0,1.0,420.44,0.64,0,2,0.56,0.8,0.0,0.0,0,0.0,0,0,0.56,0.8,0.5,0.5,479.9,0.34,6.67,4,0.56,0.8,1.0,1.0,265.07,0.33,4.83,4,1.0,1.0,0.38,2016.23,0.81,0.7,0.0,0.0,0,0.0,0,0,0.81,0.7,0.0,0.0,0,0.0,0,1,0.81,0.7,0.0,0.0,0,0.0,0,0,0.81,0.7,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.25,2035.25,0.4,0.6,0.3,0.5,0.7,0.4,0.4,0.29,0.4,0.1,0.39,0.56,0.54,0.5,0.64,0.38,0.48,0.29,0.52,0.44,0.0,0.5,0,0.56,0.56
1,0.44,0.5,0.0,0.0,0,0.0,0,3,0.44,0.5,0.0,0.0,0,0.0,0,0,0.44,0.5,0.5,0.5,364.9,0.43,3.0,2,0.44,0.5,0.0,0.0,0,0.0,0,0,0.44,0.5,0.0,0.0,0,0.0,0,1,1.0,1.0,0.37,1936.84,0.0,0.0,0.0,0.0,0,0.0,0,1,0.12,0.2,0.0,0.0,0,0.0,0,1,0.12,0.2,0.0,0.0,0,0,0,0,0.12,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,1.0,1.0,0.06,1933.0,0.3,0.4,0.7,0.6,0.7,0.5,0.4,0.5,0.3,0.7,0.52,0.5,0.58,0.64,0.58,0.5,0.52,0.48,0.3,0.52,0.0,0.5,0.63,0.67,0.5
0,0.44,0.3,0.0,0.0,0,0,0,0,0.44,0.3,1.0,1.0,425.79,0.79,0,1,0.44,0.3,0.5,0.5,384.68,0.38,6.0,2,0.44,0.3,0.33,0.33,559.33,0.28,0,3,0.44,0.3,0.0,0.0,0,0,0,0,1.0,1.0,0.17,1924.09,0.6,0.6,0.0,0.0,0,0.0,0,0,0.62,0.7,0.5,0.5,374.9,0.47,0,2,0.62,0.7,0.0,0.0,0,0.0,0,0,0.62,0.7,1.0,1.0,478.31,0.86,8.5,1,0.62,0.7,0.5,0.5,321.89,0.35,4.0,4,0.88,1.0,0.49,1961.93,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.3,0.7,0.5,0.52,0.42,0.6,0.5,0.39,0.5,0.52,0.43,0.52,0.5,0.5,0.4,1.0,0.5,0.67
0,0.67,0.6,0.5,0.5,491.73,0.49,7.5,2,0.67,0.6,1.0,1.0,419.28,0.63,6.0,1,0.69,0.7,0.0,0.0,0,0,0,0,0.67,0.6,0.0,0.0,0,0.0,0,1,0.67,0.6,0.0,0.0,0,0.0,0,0,1.0,1.0,0.25,2035.01,0.8,0.7,0.0,0.0,0,0.0,0,0,0.8,0.7,0.0,0.0,0,0.0,0,1,0.8,0.7,0.0,0.0,0,0.0,0,0,0.8,0.7,0.0,0.0,0,0.0,0,0,0.8,0.7,0.5,0.5,265.63,0.32,6.5,2,1.0,1.0,0.35,2035.25,0.4,0.4,0.6,0.4,0.6,0.5,0.6,0.3,0.7,0.6,0.48,0.5,0.6,0.44,0.47,0.48,0.42,0.36,0.44,0.52,0,0.57,0.51,0.52,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.13,0.2,0.0,0.0,0,0,0,0,0.13,0.2,0.0,0.0,0,0.0,0,1,0.13,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,1.0,1.0,0.48,1933.0,0.6,0.8,0.0,0.0,0,0.0,0,0,0.6,0.8,1.0,1.0,345.76,0.4,5.5,2,0.6,0.8,1.0,1.0,427.88,0.31,0,1,0.6,0.8,1.0,1.0,470.05,0.66,22.0,2,0.6,0.8,0.0,0.0,0,0.0,0,0,0.96,1.0,0.37,1878.04,0.6,0.3,0.3,0.7,0.4,0.5,0.3,0.6,0.7,0.6,0.5,0.36,0.36,0.65,0.56,0.48,0.5,0.5,0.42,0.5,0.0,0,0.5,0.6,0.62
0,0.27,0.2,0.0,0.0,0,0.0,0,0,0.27,0.2,0.67,0.67,321.98,0.61,6.75,3,0.29,0.29,0.5,0.5,439.83,0.44,12.0,2,0.27,0.2,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.21,2045.79,0.53,0.7,0.0,0.0,0,0.0,0,0,0.53,0.7,1.0,1.0,389.41,0.4,0,1,0.53,0.7,0.0,0.0,0,0.0,0,0,0.53,0.7,0.0,0.0,0,0.0,0,0,0.53,0.7,0.4,0.4,279.21,0.3,13.5,5,1.0,1.0,0.32,2016.23,0.5,0.4,0.8,0.8,0.6,0.5,0.5,0.4,0.4,0.3,0.58,0.42,0.5,0.44,0.58,0.48,0.58,0.45,0.46,0.36,0.8,0.25,0,1.0,0.6
0,0.47,0.5,1.0,1.0,479.41,0.62,0,1,0.47,0.5,0.5,0.5,318.23,0.41,2.33,2,0.47,0.5,0.8,0.8,407.94,0.62,3.67,5,0.47,0.5,0.5,0.5,472.61,0.64,0,2,0.47,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.37,1936.84,0.57,0.5,0.0,0.0,0,0.0,0,1,0.6,0.6,0.0,0.0,0,0.0,0,1,0.6,0.6,0.0,0.0,0,0.0,0,2,0.6,0.6,0.0,0.0,0,0.0,0,0,0.6,0.6,0.5,0.5,255.33,0.49,8.5,2,0.88,1.0,0.39,1961.93,0.7,0.3,0.7,0.3,0.7,0.6,0.4,0.7,0.3,0.5,0.56,0.46,0.6,0.46,0.5,0.56,0.58,0.48,0.46,0.5,0.0,1.0,0.48,0.56,0.48
0,0.47,0.4,0.0,0.0,0,0,0,0,0.47,0.4,0.5,0.5,328.7,0.4,10.0,2,0.47,0.4,0.0,0.0,0,0,0,0,0.47,0.4,0.5,0.5,482.02,0.33,10.0,2,0.47,0.4,0.0,0.0,0,0,0,0,1.0,1.0,0.23,1924.09,0.47,0.3,0.75,0.75,436.25,0.37,3.14,4,0.47,0.3,0.0,0.0,0,0.0,0,1,0.47,0.3,0.0,0.0,0,0.0,0,1,0.47,0.3,0.0,0.0,0,0.0,0,0,0.47,0.3,0.0,0.0,0,0.0,0,3,1.0,1.0,0.09,2004.39,0.4,0.4,0.7,0.9,0.3,0.6,0.7,0.6,0.7,0.5,0.44,0.46,0.6,0.44,0.38,0.56,0.46,0.46,0.63,0.56,0.17,0.56,0.58,0.5,0.4
1,0.5,0.7,1.0,1.0,375.98,0.24,1.0,1,0.5,0.7,0.0,0.0,0,0.0,0,0,0.5,0.7,0.5,0.5,386.58,0.52,17.0,2,0.5,0.7,0.33,0.33,479.95,0.18,4.0,3,0.5,0.7,0.25,0.25,266.14,0.18,6.5,4,1.0,1.0,0.32,2016.23,0.5,0.4,0.0,0.0,0,0,0,0,0.5,0.4,0.0,0.0,0,0.0,0,0,0.5,0.4,0.0,0.0,0,0.0,0,2,0.5,0.4,1.0,1.0,418.03,0.59,10.0,1,0.5,0.4,1.0,1.0,277.75,0.87,13.0,1,1.0,1.0,0.23,1924.09,0.8,0.4,0.5,0.6,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.44,0.58,0.48,0.42,0.5,0.46,0.44,0.54,0.48,1.0,0.53,0.5,0.53,0.48
